TimeStamp,20:3a:07:f9:39:c0,20:3a:07:f9:39:c1,20:3a:07:42:45:11,88:75:56:8f:3d:d5,88:75:56:8f:3d:d4,20:3a:07:42:45:12,88:75:56:8f:3d:d2,88:75:56:8f:3d:d1,20:3a:07:42:45:10,20:3a:07:42:45:14,20:3a:07:f9:39:c5,20:3a:07:42:45:1a,20:3a:07:42:45:1c,20:3a:07:42:45:1e,20:3a:07:42:45:15,20:3a:07:42:45:1d,20:3a:07:f9:39:c4,20:3a:07:f9:39:c2,88:75:56:8f:3d:d0,34:a8:4e:cc:26:f2,20:3a:07:f9:39:ce,20:3a:07:42:45:1b,0c:d9:96:ca:15:41,0c:d9:96:ca:15:4e,0c:d9:96:ca:15:4c,0c:d9:96:ca:15:4d,0c:d9:96:ca:15:45,0c:d9:96:ca:15:40,0c:d9:96:ca:15:44,0c:d9:96:ca:15:42,0c:d9:96:ca:15:4b,0c:d9:96:ca:15:4f,0c:d9:96:ca:15:4a,20:3a:07:f9:39:ca,34:a8:4e:cc:26:f1,34:a8:4e:cc:26:f5,20:3a:07:f9:39:cc,20:3a:07:f9:39:cb,20:3a:07:f9:39:cf,20:3a:07:f9:39:cd,20:3a:07:42:45:1f,34:a8:4e:cc:26:f0,34:a8:4e:cc:26:f4,88:75:56:6b:6a:51,88:75:56:6b:6a:55,88:75:56:6b:6a:52,c0:62:6b:86:c4:30,c0:62:6b:86:c4:34,f0:25:72:a2:eb:e0,f0:25:72:a2:eb:e4,f0:25:72:a2:eb:e1,c0:62:6b:86:c4:32,f0:25:72:a2:eb:e2,f0:25:72:a2:eb:ec,f0:25:72:a2:eb:eb,f0:25:72:a2:eb:ee,f0:25:72:a2:eb:ed,c0:62:6b:86:c4:35,c0:62:6b:86:c4:31,f0:25:72:a2:eb:ef,c0:62:6b:86:c4:3e,88:75:56:6b:6a:5b,88:75:56:6b:6a:5e,88:75:56:6b:6a:5f,88:75:56:6b:6a:5d,c0:62:6b:86:c4:3f,c0:62:6b:86:c4:3a,34:a8:4e:cc:26:fc,34:a8:4e:cc:26:fa,34:a8:4e:cc:26:ff,88:75:56:6b:6a:54,88:75:56:6b:6a:50,c0:62:6b:86:c4:3c,f0:25:72:a2:eb:e5,f0:25:72:a2:eb:ea,34:a8:4e:cc:26:fd,c0:62:6b:86:c4:3b,34:a8:4e:cc:26:fb,34:a8:4e:cc:26:fe,a0:cf:5b:44:84:54,a0:cf:5b:44:84:55,c0:62:6b:86:c4:3d,a0:cf:5b:44:84:52,88:75:56:6b:6a:5c,88:75:56:8f:3d:dc,88:75:56:8f:3d:da,88:75:56:6b:6a:5a,a0:cf:5b:44:84:51,64:d8:14:32:64:d4,a0:cf:5b:44:84:50,a0:cf:5b:44:84:5a,a0:cf:5b:44:84:5f,a0:cf:5b:44:84:5b,a0:cf:5b:44:84:5c,88:75:56:8f:3d:db,64:d8:14:32:64:d1,64:d8:14:32:64:d5,64:d8:14:32:64:dc,a0:cf:5b:44:84:5d,64:d8:14:32:64:dd,a0:cf:5b:44:84:5e,e0:d1:73:5b:cd:d2,64:d8:14:ad:ad:0c,64:d8:14:ad:ad:0e,64:d8:14:ad:ad:0a,64:d8:14:ad:ad:0d,e0:d1:73:5b:cd:d1,e0:d1:73:5b:cd:d5,e0:d1:73:5b:cd:d4,e0:d1:73:5b:cd:d0,e0:d1:73:5b:cd:de,e0:d1:73:5b:cd:df,e0:d1:73:5b:cd:db,e0:d1:73:5b:cd:dd,e0:d1:73:5b:cd:dc,7c:95:f3:17:0f:4b,7c:95:f3:17:0f:4e,7c:95:f3:17:0f:4c,7c:95:f3:17:0f:4d,e0:d1:73:5b:cd:da,7c:95:f3:17:0f:4a,7c:95:f3:17:0f:4f,64:d8:14:60:de:41,7c:95:f3:17:0f:40,64:d8:14:60:de:45,64:d8:14:60:de:44,64:d8:14:60:de:42,7c:95:f3:17:0f:41,7c:95:f3:17:0f:44,64:d8:14:60:de:40,7c:95:f3:17:0f:42,64:d8:14:60:de:4b,7c:95:f3:17:0f:45,64:d8:14:60:de:4e,64:d8:14:60:de:4d,64:d8:14:60:de:4f,64:d8:14:60:de:4a,64:d8:14:60:de:4c,64:d8:14:32:64:d0,64:d8:14:32:64:d2,34:a8:4e:ab:ce:a4,34:a8:4e:ab:ce:a1,34:a8:4e:ab:ce:a0,34:a8:4e:ab:ce:a5,64:d8:14:ad:ad:00,64:d8:14:ad:ad:01,64:d8:14:c0:60:0b,64:d8:14:ad:ad:05,64:d8:14:ad:ad:04,64:d8:14:c0:60:0f,64:d8:14:c0:60:00,64:d8:14:c0:60:04,64:d8:14:ad:ad:0f,64:d8:14:ad:ad:0b,64:d8:14:32:64:df,64:d8:14:c0:60:0a,64:d8:14:32:64:da,64:d8:14:c0:60:0c,64:d8:14:c0:60:05,34:a8:4e:ab:ce:a2,64:d8:14:c0:60:0d,64:d8:14:ad:ad:02,64:d8:14:c0:60:02,64:d8:14:c0:60:01,34:a8:4e:ab:ce:ae,34:a8:4e:ab:ce:aa,64:d8:14:32:64:db,64:d8:14:c0:60:0e,34:a8:4e:ab:ce:ac,64:d8:14:32:64:de,34:a8:4e:ab:ce:ad,34:a8:4e:ab:ce:af,34:a8:4e:ab:ce:ab,88:75:56:8f:3d:df,88:75:56:8f:3d:dd
1454508909408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,-79,-81,-83,-81,-77,-83,-90,-92,-91,-89,-75,-79,-90,-89,,,,,-91,-87,,,,,,-89,-79,-89,,-91,,,,,-90,,,,,,,-82,,,,,,,-80,-84,-91,,-94,,-62,,,,-88,-48,-69,-62,-65,-71,-88,-90,-87,-89,-86,-76,-86,-85,-85,-85,-88,-62,-78,-58,-56,-69,-79,-80,-57,-81,-65,-80,-65,-63,-63,-63,-64,-81,-82,-81,-82,-82,-83,-83,-84,-89,-85,-85,-90,-86,-86,-91,-91,-91,-91,-92,-92,-88,-82,-89,-85,-87,,,,,,,,,,,,
1454508912780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,-79,-81,,-81,-77,,-90,-92,-91,-89,-75,,-90,-89,,,,,-91,,,,,,,-89,-79,-89,,-91,,,,,-90,,,,,,,-75,,,,,,,-80,-74,-86,,-87,,-78,-74,-75,,-73,,-74,-76,-76,-71,-88,-90,-87,-89,-86,,-86,-85,-85,-85,-88,-50,,-55,-51,-50,-79,,-57,-81,-61,-80,-65,-59,-59,-62,-59,-75,-73,-81,-82,-76,-77,-73,-77,-88,-73,-72,-88,-80,-80,-73,-73,-91,-91,-89,-92,-82,-76,-88,-74,-87,-80,-85,-86,-86,-89,-89,-89,-84,,,,
1454508916163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72,,,,,,,-81,-75,-89,,-88,,-78,-74,-75,-91,-73,-77,-78,-73,-73,,-88,-90,-87,-89,,,,,-85,,,-52,,-55,-51,-51,,,-57,,-71,,-67,-67,-68,-62,-75,-73,-73,-81,-80,-81,-82,-83,-87,-88,-83,-72,-88,-80,-80,-73,-73,-84,-89,-87,-92,-79,-76,-91,-74,-87,-79,-85,-86,-83,-88,-89,-80,-84,,,,
1454508919525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,,,,,-73,-70,-89,,-89,,-77,-74,-91,-91,-93,-78,-77,-76,-75,,,,,,,,,,,,,-52,,-55,-54,-51,,,-54,,-79,,-79,-76,-77,-80,-78,-71,-72,-82,-86,-82,-82,-87,-87,-88,-83,-87,-89,-79,-79,-92,-92,-87,-88,-88,-88,-79,-82,-91,-89,-80,-79,-85,-86,-87,-88,-89,-88,-84,,,,
1454508922886,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,,,,,,,-76,-70,-85,,-87,,-79,,-91,-91,-93,-76,-77,-79,-75,,,,,,,,,,,,,-52,,-71,-64,-65,,,-54,,-83,,-79,-85,-85,-86,-84,-74,-77,-85,-87,-86,-82,-87,-87,-86,-83,-87,-87,-87,-88,-92,-92,-88,-88,-88,-88,-79,-86,-85,-89,-88,-85,,,-87,-88,,-85,,,,,
1454508926252,,,-88,,-88,,-86,-87,,,,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,,,,,-67,-68,-74,,-79,,-77,,-91,,-93,-74,-74,-79,-75,,,,,,,,,,,,,-70,,-69,-64,-66,,,-66,,-83,,-83,-82,-86,-86,-84,-74,-71,-85,-87,-86,-87,-87,,-93,-89,-90,-93,-87,-82,-92,-92,-79,-88,-73,-89,-79,-86,-92,-89,-80,-80,,,-87,-88,,-78,,,,,
1454508929621,,,-88,,-83,-88,-83,-85,,-89,,,,,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,,,,,-74,-71,-81,,-82,,-77,,,,,-79,-78,-79,-81,,,,,,,,,,,,,-73,,-69,-64,-74,,,-75,,-89,,-83,-88,-86,-86,-90,-70,-71,-85,-87,-86,-87,,,-93,-89,-90,-93,-85,-82,,,-80,-88,-81,-89,-88,-86,-92,,-80,-81,,,-82,-88,,-83,,,,,
1454508933017,,,-86,-82,-83,-87,-82,-83,-86,-86,,,,,-84,,,,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,,,,,,,-74,-75,-89,,-90,,-79,,,,,-79,-79,-79,-80,,,,,,,,,,,,,-73,,-76,,-72,,,-81,,-89,,-89,-88,-88,-89,-90,-75,-75,,,,-87,,,-93,-89,-90,-93,-85,-87,,,-80,,-90,-89,-88,,-92,,-86,-81,,,-82,,,-92,,,,,
1454508937212,,,-81,-79,-83,-82,-79,-83,-83,-86,,-91,,-90,-81,,,,-78,,,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,,,,,,-90,-84,-87,-89,,-90,,-83,,,,,-82,-85,-79,-80,,,,,,,,,,,,,-73,,-76,-74,-75,,,-75,,-89,,-89,-88,-88,-89,-90,-75,-84,,,,,,,,,,,-85,-87,,,-80,,-90,,-88,,,,-86,-81,,,-82,,,-92,,,,,
1454508940644,,,-75,-81,-80,-79,-82,-81,-83,-80,,-90,-90,-90,-81,-89,,,-82,,,-91,,,,,,,,,,,,,,,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,-90,-84,-87,-89,,-90,,-83,,,,,-82,-85,-79,-80,,,,,,,,,,,,,-73,,-76,-86,-85,,,-88,,,,-89,-88,-88,-89,-90,-87,-87,,,,,,,,,,,,-87,,,,,-90,,-88,,,,-86,,,,,,,-92,,,,,
1454508944044,,,-75,-81,-80,-79,-82,-81,-83,-80,,-90,-90,-90,-87,-89,,,-82,,,-91,,,,,,,,,,,,,,,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,-90,-84,-87,,,,,-83,,,,,-82,-85,,,,,,,,,,,,,,,,,-76,-86,-85,,,-88,,,,,,,,,-87,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508947446,,,-75,-81,-80,-79,-82,-81,,-80,,-90,-90,,-87,-89,,,-82,,,,,,,,,,,,,,,,,,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-85,,,-88,,,,,,,,,-87,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508950849,,,,,,,,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508971252,,,-89,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508974653,,,-87,,,-88,,,-89,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508978050,,,-87,,-85,-88,-85,,-89,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508981448,,,-81,-83,-85,-81,-85,-83,-89,-82,,-93,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508984846,,,-82,-83,-85,-81,-85,-85,-84,-85,,-93,,,-82,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-83,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,-92,-91,-92,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508988228,,,-87,-83,-80,-86,-85,-81,-84,-85,,-93,,,-82,,,,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,,,,,,,-76,-83,-92,,-91,,-83,,,,,-84,,-81,-81,,,,,,,,,,,,,-85,,-77,-77,-76,,,-76,,-83,,,-83,-83,-84,-84,-83,-76,,,,,,,,,,,,,,,,,-93,,,,,,,,,,-93,,,,,,,,
1454508991619,,,-87,-86,-80,-86,-84,-81,-84,-85,,,,,-82,,,,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,,,,,,,-78,-76,-93,,-91,,-83,,,,,-73,-74,-81,-73,,,,,,,,,,,,,-69,,-77,-68,-69,,,-69,,-85,,-81,-84,-83,-84,-84,-77,-76,,,,,,,,,,,,,,,-91,,-92,,-87,,,,-88,-89,,,-91,,,-92,,,,,
1454508995006,,,-87,-86,-80,-86,-84,-81,,-85,,,,,,,,,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,,,,,,,-78,-75,-93,,-84,,-76,,,,,-75,-74,-77,-75,,,,,,,,,,,,,-66,,-67,-68,-69,,,-67,,-85,,-84,-80,-81,-82,-82,-75,-79,,,,,,,-91,,,-91,-85,,,,-86,-90,-84,-92,-84,,-89,,-85,-89,,,-87,,,-85,,,,,
1454508998369,,,,-86,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,,,,,,,-72,-72,-84,,-85,,-68,,,,,-68,-69,-77,-68,,,,,,,,,,,,,-63,,-64,-62,-63,,,-63,,-77,,-75,-76,-76,-76,-82,-75,-73,,-87,,,,,-91,,,-91,-86,,,,-88,-90,-86,-91,-87,,-89,,-85,-86,,,-87,-93,,-88,,,,,
1454509001732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,,,,,,,-79,-72,-86,,-87,,-74,,-89,,,-68,-73,-74,-74,,,,,,,,,,,,,-62,,-64,-61,-61,,,-62,,-70,,-71,-69,-69,-76,-72,-80,-73,,-87,,,,,-91,,,-91,-86,,,,-84,-90,-86,-91,-84,,-89,,-85,-86,,,-84,-93,,-88,,,,,
1454509005106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,-79,-84,-91,,-87,,-72,,-89,,-92,-68,-72,-74,-72,,,,,,,,,,,,,-55,,-60,-61,-54,,,-62,,-70,,-72,-63,-64,-67,-64,-81,-82,-85,-87,-81,-83,-88,,-86,-89,-89,-87,-84,-88,,,-88,-89,-88,-93,-81,-82,,-89,-96,-86,,,-88,-87,,-92,,,,,
1454509008466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,,,,,,,-76,-84,-91,,-90,,-68,-89,-86,-89,-93,-68,-72,-68,-68,,,,,,,,,,,,,-55,,-51,-55,-56,,,-54,,-70,,-64,-59,-59,-60,-63,-79,-78,-85,-85,-84,-83,-86,-87,-86,-89,-89,-91,-86,-85,,,-90,-92,-91,-94,-81,-84,-91,-87,-83,-85,,,-91,-87,,-90,,,,,
1454509011795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,,,,,,,-80,-84,-91,,-90,,-64,-88,-88,-89,-90,-68,-63,-66,-66,,,,,,,,,,,,,-55,,-52,-56,-57,,,-53,,,,-69,-63,-63,-66,-64,-79,-80,-79,-80,-79,-82,-78,-79,-93,-89,-78,-91,-86,-88,-89,-90,-90,-93,-93,-94,-81,-79,-91,-79,-87,-84,,-85,-91,-87,-87,-90,-88,-85,-88,,
1454509015140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,,,,,,,-79,,-91,,-93,,-67,-88,-92,-92,-90,-67,-63,-67,-67,-90,,-91,,,-88,,-87,-88,,-88,-86,,,-61,-57,-57,,,-59,,,,-72,-69,-69,-68,-68,-77,-82,-83,-85,-84,-82,-86,-87,-93,,-86,-91,-87,-87,-89,-90,-90,-93,-92,-94,-88,-82,-91,-85,-87,-84,,-85,-92,,-87,-91,-88,-85,-88,,
1454509018518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,-78,-81,-81,-82,-78,-81,-92,-89,-89,,,-78,-88,-89,,,,,-90,-91,,,,,,-91,-81,,,-89,,,,,,,,,,,,-79,,,,,,,-79,,-91,,-93,,-51,-88,-92,-92,-90,-53,-63,-51,-51,-73,-71,-73,-71,,-76,-76,-76,-77,-74,-88,-77,,,-64,-64,-63,,-82,-64,-82,,-83,-72,-69,-69,-68,-88,-77,-82,-85,-85,-84,-82,-86,-87,-93,,-86,-91,-87,-87,-89,-90,-90,-93,-92,,-88,-82,-91,-85,-87,-84,,-85,-92,,-87,-91,-88,-85,-88,,
1454509021885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,-78,-81,-77,-82,-82,-77,-84,-89,-85,-86,-76,-79,-85,-86,,,,,-90,-91,,,,,,-91,-82,-85,,-85,,,,,-86,,,,,,,-79,,,,,,,-79,,-91,,-93,,-51,,-92,-92,,-48,-50,-51,-50,-67,-67,-73,-67,-69,-76,-80,-79,-79,-69,-79,-79,-76,-80,-64,-64,-76,-77,-78,-74,-82,-88,-83,-72,-90,-92,-68,-88,-77,-82,-85,-85,-84,,-86,-87,,,-86,,-87,-87,,,-90,,-92,,-88,-82,,-85,,,,,-92,,,-91,,,,,
1454509025253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,-74,-81,-77,-78,-72,-77,-83,-83,-81,-81,-71,-73,-81,-83,,,,,-86,-91,,,,,,-85,-79,-83,,-85,,,,,-86,,,,,,,,,,,,,,,,,,,,-46,,,,,-48,-47,-47,-47,-64,-63,-64,-63,-63,-78,-80,-79,-79,-63,-78,-78,-77,-80,-78,-64,-76,-81,-78,-74,-85,-90,-83,,-90,-92,,-88,,,-85,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509028634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,-73,-81,-79,-78,-72,-80,-83,-86,-85,-86,-75,-73,-87,-84,,,,,-86,-85,,,,,,-85,-78,-88,,-85,,,,,-82,,,,,,,,,,,,,,,,,,,,-51,,,,,-51,-50,-50,-50,-64,-67,-67,-67,-69,-79,-77,-79,-78,-68,-78,-79,-77,-84,-77,-74,-76,-83,-83,-75,-85,-89,-85,,-90,-89,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509032001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,-68,-78,-77,-79,-69,-77,-86,-84,-86,-83,-66,-68,-84,-84,,,,,-84,-84,,,,,,-85,-78,-87,,-84,,,,,-85,,,,,,,,,,,,,,,,,,,,-53,,,,,-52,-49,-50,-50,-73,-74,-76,-74,-74,-79,-85,-84,-86,-68,-86,-79,-81,-84,-83,-81,-76,-83,-84,-82,-83,-89,-85,,,-89,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509035402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,-68,-78,-77,-74,-69,-77,-83,-82,-80,-79,-72,-71,-80,-80,,,,,-79,-78,,,,,,-85,-78,-80,,-79,,,,,-79,,,,,,,,,,,,,,,,,,,,-53,,,,,-57,-59,-61,-61,-74,-74,-76,-74,-73,-83,-85,-89,-82,-71,-83,-86,-81,-84,-83,-82,-83,-83,-83,-82,-83,-89,-85,,,-89,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509038777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72,-74,-81,-80,-79,-74,-79,-82,-83,-85,-82,-72,-73,-83,-80,,,,,-83,-78,,,,,,-85,-81,-80,,-83,,,,,-84,,,,,,,,,,,,,,,,,,,,-53,,,,,-60,-59,-55,-57,-76,-79,-81,-78,-73,-84,-83,-82,-82,-78,-83,-86,-81,-83,-85,-83,-83,,-83,-85,-82,,-82,,,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509042141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72,-74,-81,-78,-80,-72,-78,-84,-83,-83,-83,-74,-71,-84,-80,,,,,-83,-84,,,,,,,-81,-87,,-82,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,-58,-59,-55,-61,-77,-78,-78,-78,-80,-84,-80,-86,-82,-78,-84,-84,,-82,-85,-85,-86,-78,-82,-85,-80,,-82,,,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509045505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,-75,-81,-78,-81,-72,-81,-86,-87,-84,-85,-74,-74,-87,-85,,,,,-85,-84,,,,,,,-84,-86,,-85,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,-62,-64,-63,-65,-82,-80,-78,-80,-81,-85,-80,-80,-84,-81,-82,-83,,-82,-85,-85,-86,-78,-79,-85,-78,,-78,,,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509048877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,-75,-81,-81,-80,-75,-81,-84,-83,-84,-84,-75,-74,-83,-90,,,,,-85,-89,,,,,,-89,-82,-84,,-85,,,,,-88,,,,,,,,,,,,,,,,,,,,-60,,,,,-62,-63,-61,-64,-82,-80,-80,-81,-79,-83,-85,-80,-84,-80,-82,-84,,-77,,-85,-86,-77,-79,,-78,,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509052237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,-73,-76,-77,-78,-72,-77,-82,-85,-84,-84,-75,-74,-84,-85,,,,,-86,-86,,,,,,-84,-78,-84,,-85,,,,,-85,,,,,,,,,,,,,,,,,,,,-62,,,,,-63,-63,-61,-61,-78,-79,-80,-80,-79,-82,-81,-78,-81,-79,-82,-82,,-81,,,,-77,-82,,-81,,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
